T,szG,sz1DMFGS,sz2DMFGS,sz3DMFGS
81.001,0.041236796469699716,0.2079239378508037,0.28077105274033154,0.3276870944562609
82.001,0.04073615686420895,0.20580523007795937,0.2782100783294841,0.3250159727680928
83.001,0.04024750141903441,0.20372622901222864,0.2756881945171902,0.32237669070761465
84.001,0.0397704058265399,0.20168592944374905,0.2732047627219158,0.31976908971368845
85.001,0.03930446553394301,0.1996833551310637,0.2707591448729514,0.31719298653970607
86.001,0.03884929460926184,0.19771755805790112,0.26835070462503535,0.314648175668769
87.001,0.03840452468433442,0.19578761768761727,0.26597880843814203,0.3121344315497924
88.001,0.03796980396888075,0.19389264021874805,0.263642826534667,0.30965151066646435
89.001,0.03754479633011079,0.19203175784460885,0.26134213374518483,0.30719915345030074
90.001,0.03712918043285873,0.190204128019427,0.25907611025300803,0.3047770860483916
91.001,0.03672264893566113,0.18840893273310078,0.2568441422468835,0.30238502195577177
92.001,0.03632490773858427,0.18664537779633145,0.25464562249036793,0.30002266352177137
93.001,0.03593567527896446,0.184912692137575,0.2524799508156725,0.29768970333909306
94.001,0.035554681871542926,0.18321012711299642,0.250346534549098,0.2953858255238261
95.001,0.03518166908977133,0.1815369558303805,0.24824478887455315,0.2931107068940739
96.001,0.03481638918532656,0.17989247248774973,0.24617413714108585,0.290864018054371
97.001,0.034458604543113724,0.17827599172727257,0.24413401111983649,0.288645424392604
98.001,0.03410808716925784,0.17668684800488788,0.2421238512153396,0.2864545869956952
99.001,0.033764618209779135,0.1751243949759454,0.24014310663567562,0.284291163489894
100.001,0.03342798749783352,0.17358800489704793,0.23819123552556684,0.2821548088111306
101.001,0.03309799312756151,0.1720770680441841,0.23626770506615327,0.2800451759105078
102.001,0.032774441052742326,0.17059099214715887,0.2343719915448482,0.2779619163996703
103.001,0.032457144708586655,0.16912920184025682,0.23250358039837277,0.2759046811404485
104.001,0.032145924655129804,0.16769113812901276,0.23066196623178625,0.2738731207828972
105.001,0.03184060824080093,0.16627625787291678,0.22884665281607977,0.2718668862555278
106.001,0.03154102928485086,0.16488403328383372,0.22705715306666516,0.26988562921130166
107.001,0.031247027777418945,0.16351395143988523,0.22529298900488479,0.2679290024326747
108.001,0.030958449596106663,0.16216551381451216,0.22355369170446415,0.26599666019877405
109.001,0.030675146238011042,0.160838235820412,0.22183880122466815,0.2640882586175488
110.001,0.03039697456624202,0.15953164636802586,0.22014786653174298,0.2622034559255563
111.001,0.030123796570021982,0.1582452874382385,0.21848044541009512,0.2603419127578359
112.001,0.029855479137524565,0.15697871366893873,0.21683610436451248,0.25850329239016767
113.001,0.029591893840674066,0.15573149195508454,0.21521441851461506,0.2566872609558267
114.001,0.02933291673117533,0.15450320106191007,0.21361497148261205,0.25489348763881564
115.001,0.029078428147099045,0.1532934312509074,0.21203735527533737,0.25312164484539695
116.001,0.028828312529390637,0.15210178391821919,0.2104811701614435,0.25137140835562244
117.001,0.02858245824771405,0.15092787124507437,0.20894602454454925,0.24964245745643784
118.001,0.028340757435082575,0.14977131585990627,0.20743153483305926,0.24793447505782068
119.001,0.02810310583076328,0.148631750511792,0.2059373253073019,0.2462471477933043
120.001,0.02786940263097798,0.14750881775486016,0.2044630279845703,0.24458016610614622
121.001,0.02763955034695159,0.1464021696433159,0.2030082824825866,0.24293322432230308
122.001,0.027413454669892395,0.14531146743674267,0.20157273588186514,0.2413060207112927
123.001,0.027191024342510084,0.14423638131534347,0.2001560425873945,0.2396982575359404
124.001,0.026972171036708348,0.14317659010479286,0.19875786419001498,0.23810964109193766
125.001,0.02675680923710655,0.14213178101037943,0.19737786932783175,0.2365398817380733
126.001,0.026544856130070626,0.14110164936012545,0.1960157335479619,0.23498869391792393
127.001,0.026336231497951806,0.1400858983565787,0.19467113916888512,0.2334557961737507
128.001,0.026130857618249737,0.1390842388369806,0.19334377514363385,0.23194091115327312
129.001,0.025928659167435697,0.13809638904152063,0.1920333369240311,0.23044376560995802
130.001,0.02572956312918584,0.13712207438940097,0.19073952632616334,0.22896409039740007
131.001,0.025533498706791724,0.1361610272624348,0.18946205139724856,0.22750162045833927
132.001,0.02534039723952733,0.1352129867959201,0.18820062628403758,0.22605609480881184
133.001,0.02515019212276537,0.13427769867653166,0.18695497110287798,0.224627256517894
134.001,0.02496281873164996,0.13335491494698404,0.18572481181153674,0.22321485268346827
135.001,0.02477821434814137,0.13244439381722978,0.18450988008287986,0.2218186344044043
136.001,0.024596318091259672,0.13154589948195888,0.1833099131804787,0.22043835674951628
137.001,0.024417070850367206,0.13065920194417924,0.18212465383621113,0.2190737787236391
138.001,0.024240415221334632,0.12978407684466112,0.1809538501299044,0.21772466323112277
139.001,0.024066295445447083,0.1289203052970379,0.1797972553710671,0.21639077703704196
140.001,0.023894657350914672,0.12806767372836395,0.17865462798273798,0.21507189072637548
141.001,0.0237254482968578,0.12722597372493305,0.17752573138747882,0.2137677786614047
142.001,0.0235586171196476,0.12639500188317304,0.17641033389552657,0.21247821893755153
143.001,0.023394114081484507,0.12557455966543513,0.17530820859511623,0.2112029933378601
144.001,0.023231890821109963,0.12476445326050495,0.17421913324497595,0.20994188728631805
145.001,0.023071900306546184,0.12396449344866603,0.17314289016899617,0.20869468980018324
146.001,0.022914096789768218,0.12317449547115683,0.17207926615306524,0.207461193441484
147.001,0.022758435763217816,0.12239427890386345,0.17102805234406077,0.20624119426783172
148.001,0.022604873918070728,0.12162366753509893,0.16998904415098318,0.20503449178268723
149.001,0.022453369104176613,0.12086248924732443,0.16896204114821484,0.20384088888520166
150.001,0.022303880291594136,0.12011057590267338,0.1679468469808831,0.20266019181974243
151.001,0.022156367533646415,0.11936776323214468,0.16694326927230535,0.20149221012521204
